group_id,decision,canonical_name,note
cake_cherry_chocolate_frosting_fudge__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
cake_chip_chocolate_commercial_muffin_style__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
cake_chocolate_chocolate_dry_frosting_icing_mix_prepared_pudding_type__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
cake_chocolate_chocolate_frosting_homemade_icing__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
cake_chocolate_dark_homemade_mud_uniced__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
cake_chocolate_donut_doughnut_glazed_or_sugared_type__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
cake_chocolate_dry_german_mix_mix_pudding_type_unprepared__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
cake_cinnamon_coffeecake_commercially_crumb_enriched_prepared_topping__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
cake_coconut_frosting_homemade_icing_white__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
cake_commercial_cream_filled_jam_plain_sponge_uniced__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
cake_dry_enriched_mix_pudding_type_white__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
cake_dry_enriched_mix_yellow__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
cake_dry_gingerbread_icing_mix_prepared__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
cake_dry_icing_mix_plus_prepared_pudding_streusel_type_yellow__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
cake_gingerbread_homemade__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
cake_rusks__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
cakes_cakes_crackers_include_mini_rice_rice_snacks__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
calabash_flowered_gourd_gourd_salt_white__cooked,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
calamari_mixed_mollusks_species_squid__raw,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
calcium_calcium_chloride_chloride_extra_firm_firm_magnesium_or_or_prepared_regular_sulphate_tofu__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
calcium_chloride_firm_magnesium_nigari_prepared_sulfate_tofu__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
calcium_concentrate_d_diluted_frozen_juice_orange_vitamin__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
calcium_concentrate_frozen_juice_orange_undiluted_unsweetened__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
calcium_english_includes_muffins_plain_propionate_sourdough_unenriched__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
calcium_fermented_fuyu_prepared_sulfate_tofu__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
calcium_firm_prepared_sulfate_tofu__raw,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
calcium_frozen_koyadofu_prepared_sulfate_tofu__dried,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
calf_liver__raw,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
calibre_citron_de_gros_jus_jus_la_lev_martinique_pr_pur_t_vari_vert__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
calorie_candies_dietetic_hard_low_or_sorbitol__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
calorie_canola_hydrogenated_includes_margarine_non_oil_oil_reduced_some_sunflower_tub__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
calorie_canola_hydrogenated_margarine_non_oil_plant_reduced_sterols_tub__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
calorie_chocolate_flavors_frozen_low_milk_nonfat_not_sweetener_yogurt__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
calorie_commercial_dressing_low_russian_salad__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
calorie_corn_flavored_fruit_low_or_sugar_sweetener_syrup_water__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
calorie_d_flavor_fortified_lemon_low_milk_nonfat_or_sweetened_sweetener_vanilla_vitamin_yogurt__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
calorie_d_fortified_fruit_low_lowfat_sweetener_vitamin_yogurt__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
calorie_dressing_dressing_french_reduced_salad__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
calorie_dressing_dressing_honey_mustard_reduced_salad__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
calorie_dressing_dressing_italian_reduced_salad__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
calorie_dressing_island_low_salad_thousand__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
calorie_dressing_low_mayonnaise_mayonnaise_salad_type__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
calorie_dressing_low_oil_salad_vinegar__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
calorie_drink_drink_flavour_fruit_low_ready_sports_to__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
calorie_drink_electrolytes_energy_free_low_sugar__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
calorie_frozen_ice_low_novelties_pop_sweetener_type__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
campagne_de_duite_en_ou_p_r_sel_t_teneur_terrine__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
campagne_de_emball_pain_pr__unspecified,merge,,"default: cross-source nutrient spread outside tolerance; aggregate_group.sanity_ok + MIN_SOURCES_PER_NUTRIENT=2 already bound the output, single-source-only groups silently drop rather than corrupt"
